"","SERCA_gray_avg_wd1","SERCA_gray_avg_wd2","SERCA_gray_avg_wd3","SERCA_gray_avg_wd4","SERCA_gray_avg_wd5","SERCA_gray_avg_wd6","SERCA_gray_avg_wd7","SERCA_gray_avg_wd8"
"2196",611.058,NA,NA,NA,NA,NA,NA,NA
"2197",612.1106667,NA,NA,NA,NA,NA,NA,NA
"2198",621.8376667,NA,NA,NA,NA,NA,NA,NA
"2199",609.2046667,NA,NA,NA,NA,NA,NA,NA
"2200",635.649,NA,NA,NA,NA,NA,NA,NA
"2201",628.0743333,NA,NA,NA,NA,NA,NA,NA
"2202",654.8103333,NA,NA,NA,NA,NA,NA,NA
"2203",660.2183333,NA,NA,NA,NA,NA,NA,NA
"2204",610.0436667,NA,NA,NA,NA,NA,NA,NA
"2205",640.45,NA,NA,NA,NA,NA,NA,NA
"2206",646.8933333,NA,NA,NA,NA,NA,NA,NA
"2207",632.724,NA,NA,NA,NA,NA,NA,NA
"2208",648.1446667,NA,NA,NA,NA,NA,NA,NA
"2209",650.7893333,NA,NA,NA,NA,NA,NA,NA
"2210",639.5753333,NA,NA,NA,NA,NA,NA,NA
"2211",686.927,NA,NA,NA,NA,NA,NA,NA
"2212",663.5043333,NA,NA,NA,NA,NA,NA,NA
"2213",674.1283333,NA,NA,NA,NA,NA,NA,NA
"2214",660.2126667,NA,NA,NA,NA,NA,NA,NA
"2215",704.7773333,NA,NA,NA,NA,NA,NA,NA
"2216",647.5343333,NA,NA,NA,NA,NA,NA,NA
"2217",667.302,NA,NA,NA,NA,NA,NA,NA
"2218",674.9563333,NA,NA,NA,NA,NA,NA,NA
"2219",648.4563333,NA,NA,NA,NA,NA,NA,NA
"2220",685.8716667,NA,NA,NA,NA,NA,NA,NA
"2221",655.6496667,NA,NA,NA,NA,NA,NA,NA
"2222",683.751,NA,NA,NA,NA,NA,NA,NA
"2223",650.3886667,NA,NA,NA,NA,NA,NA,NA
"2224",651.6513333,NA,NA,NA,NA,NA,NA,NA
"2225",668.049,NA,NA,NA,NA,NA,NA,NA
"2226",659.8706667,NA,NA,NA,NA,NA,NA,NA
"2227",689.341,NA,NA,NA,NA,NA,NA,NA
"2228",651.383,NA,NA,NA,NA,NA,NA,NA
"2229",646.018,NA,NA,NA,NA,NA,NA,NA
"2230",630.1626667,NA,NA,NA,NA,NA,NA,NA
"2231",662.298,NA,NA,NA,NA,NA,NA,NA
"2232",651.7716667,NA,NA,NA,NA,NA,NA,NA
"2233",659.4483333,NA,NA,NA,NA,NA,NA,NA
"2234",653.409,NA,NA,NA,NA,NA,NA,NA
"2235",644.442,NA,NA,NA,NA,NA,NA,NA
"2236",679.8146667,NA,NA,NA,NA,NA,NA,NA
"2237",649.437,NA,NA,NA,NA,NA,NA,NA
"2238",647.0803333,NA,NA,NA,NA,NA,NA,NA
"2239",679.491,NA,NA,NA,NA,NA,NA,NA
"2240",682.5273333,NA,NA,NA,NA,NA,NA,NA
"2241",636.1753333,NA,NA,NA,NA,NA,NA,NA
"2242",640.2443333,NA,NA,NA,NA,NA,NA,NA
"2243",662.5203333,NA,NA,NA,NA,NA,NA,NA
"2244",673.4276667,NA,NA,NA,NA,NA,NA,NA
"2245",656.034,NA,NA,NA,NA,NA,NA,NA
"2246",688.9956667,NA,NA,NA,NA,NA,NA,NA
"2247",663.2446667,NA,NA,NA,NA,NA,NA,NA
"2248",710.2996667,NA,NA,NA,NA,NA,NA,NA
"2249",656.6803333,NA,NA,NA,NA,NA,NA,NA
"2250",672.7913333,NA,NA,NA,NA,NA,NA,NA
"2251",704.0603333,NA,NA,NA,NA,NA,NA,NA
"2252",686.1696667,NA,NA,NA,NA,NA,NA,NA
"2253",651.025,NA,NA,NA,NA,NA,NA,NA
"2254",664.343,NA,NA,NA,NA,NA,NA,NA
"2255",655.7753333,NA,NA,NA,NA,NA,NA,NA
"2256",689.7193333,NA,NA,NA,NA,NA,NA,NA
"2257",668.1953333,NA,NA,NA,NA,NA,NA,NA
"2258",661.3813333,NA,NA,NA,NA,NA,NA,NA
"2259",665.299,NA,NA,NA,NA,NA,NA,NA
"2260",688.7246667,NA,NA,NA,NA,NA,NA,NA
"2261",639.5623333,NA,NA,NA,NA,NA,NA,NA
"2262",643.4253333,NA,NA,NA,NA,NA,NA,NA
"2263",674.5486667,NA,NA,NA,NA,NA,NA,NA
"2264",646.7186667,NA,NA,NA,NA,NA,NA,NA
"2265",715.823,NA,NA,NA,NA,NA,NA,NA
"2266",656.487,NA,NA,NA,NA,NA,NA,NA
"2267",662.023,NA,NA,NA,NA,NA,NA,NA
"2268",669.6683333,NA,NA,NA,NA,NA,NA,NA
"2269",618.5366667,NA,NA,NA,NA,NA,NA,NA
"2270",664.576,NA,NA,NA,NA,NA,NA,NA
"2271",669.2,NA,NA,NA,NA,NA,NA,NA
"2272",627.772,NA,NA,NA,NA,NA,NA,NA
"2273",700.179,NA,NA,NA,NA,NA,NA,NA
"2274",663.1866667,NA,NA,NA,NA,NA,NA,NA
"2275",653.4116667,NA,NA,NA,NA,NA,NA,NA
"2276",658.5876667,NA,NA,NA,NA,NA,NA,NA
"2277",659.745,NA,NA,NA,NA,NA,NA,NA
"2278",674.569,NA,NA,NA,NA,NA,NA,NA
"2279",665.0063333,NA,NA,NA,NA,NA,NA,NA
"2280",688.294,NA,NA,NA,NA,NA,NA,NA
"2281",730.8533333,NA,NA,NA,NA,NA,NA,NA
"2282",646.4986667,NA,NA,NA,NA,NA,NA,NA
"2283",669.8623333,NA,NA,NA,NA,NA,NA,NA
"2284",662.84,NA,NA,NA,NA,NA,NA,NA
"2285",641.2053333,NA,NA,NA,NA,NA,NA,NA
"2286",659.9853333,NA,NA,NA,NA,NA,NA,NA
"2287",635.4183333,NA,NA,NA,NA,NA,NA,NA
"2288",667.9756667,NA,NA,NA,NA,NA,NA,NA
"2289",656.2366667,NA,NA,NA,NA,NA,NA,NA
"2290",676.1106667,NA,NA,NA,NA,NA,NA,NA
"2291",652.432,NA,NA,NA,NA,NA,NA,NA
"2292",644.2146667,NA,NA,NA,NA,NA,NA,NA
"2293",641.644,NA,NA,NA,NA,NA,NA,NA
"2294",676.8463333,NA,NA,NA,NA,NA,NA,NA
"2295",672.454,NA,NA,NA,NA,NA,NA,NA
"2296",646.2386667,NA,NA,NA,NA,NA,NA,NA
"2297",656.476,NA,NA,NA,NA,NA,NA,NA
"2298",659.2683333,NA,NA,NA,NA,NA,NA,NA
"2299",675.5023333,NA,NA,NA,NA,NA,NA,NA
"2300",604.9176667,NA,NA,NA,NA,NA,NA,NA
"2301",644.9383333,NA,NA,NA,NA,NA,NA,NA
"2302",651.263,NA,NA,NA,NA,NA,NA,NA
"2303",625.2566667,NA,NA,NA,NA,NA,NA,NA
"2304",638.8816667,NA,NA,NA,NA,NA,NA,NA
"2305",654.9116667,NA,NA,NA,NA,NA,NA,NA
"2306",636.356,NA,NA,NA,NA,NA,NA,NA
"2307",645.8233333,NA,NA,NA,NA,NA,NA,NA
"2308",664.731,NA,NA,NA,NA,NA,NA,NA
"2309",703.447,NA,NA,NA,NA,NA,NA,NA
"2310",678.2283333,NA,NA,NA,NA,NA,NA,NA
"2311",636.3223333,NA,NA,NA,NA,NA,NA,NA
"2312",684.0606667,NA,NA,NA,NA,NA,NA,NA
"2313",686.8263333,NA,NA,NA,NA,NA,NA,NA
"2314",658.4436667,NA,NA,NA,NA,NA,NA,NA
"2315",649.365,NA,NA,NA,NA,NA,NA,NA
"2316",658.6406667,NA,NA,NA,NA,NA,NA,NA
"2317",667.7643333,NA,NA,NA,NA,NA,NA,NA
"2318",650.91,NA,NA,NA,NA,NA,NA,NA
"2319",696.5313333,NA,NA,NA,NA,NA,NA,NA
"2320",639.5806667,NA,NA,NA,NA,NA,NA,NA
"2321",648.4346667,NA,NA,NA,NA,NA,NA,NA
"2322",636.105,NA,NA,NA,NA,NA,NA,NA
"2323",632.828,NA,NA,NA,NA,NA,NA,NA
"2324",642.391,NA,NA,NA,NA,NA,NA,NA
"2325",653.119,NA,NA,NA,NA,NA,NA,NA
"2326",646.74,NA,NA,NA,NA,NA,NA,NA
"2327",651.9296667,NA,NA,NA,NA,NA,NA,NA
"2328",631.1843333,NA,NA,NA,NA,NA,NA,NA
"2329",613.9806667,NA,NA,NA,NA,NA,NA,NA
"2330",633.8306667,NA,NA,NA,NA,NA,NA,NA
"2331",638.674,NA,NA,NA,NA,NA,NA,NA
"2332",613.1213333,NA,NA,NA,NA,NA,NA,NA
"2333",633.2706667,NA,NA,NA,NA,NA,NA,NA
"2334",608.716,NA,NA,NA,NA,NA,NA,NA
"2335",645.6173333,NA,NA,NA,NA,NA,NA,NA
"2336",608.711,NA,NA,NA,NA,NA,NA,NA
"2337",613.4866667,NA,NA,NA,NA,NA,NA,NA
"2338",627.657,NA,NA,NA,NA,NA,NA,NA
"2339",584.1913333,NA,NA,NA,NA,NA,NA,NA
"2340",615.7096667,NA,NA,NA,NA,NA,NA,NA
"2341",586.71,NA,NA,NA,NA,NA,NA,NA
"2342",621.4583333,NA,NA,NA,NA,NA,NA,NA
"2343",622.1566667,NA,NA,NA,NA,NA,NA,NA
"2344",634.496,NA,NA,NA,NA,NA,NA,NA
"2345",591.3966667,NA,NA,NA,NA,NA,NA,NA
"2346",598.623,NA,NA,NA,NA,NA,NA,NA
"2347",595.3333333,NA,NA,NA,NA,NA,NA,NA
"2348",604.8903333,NA,NA,NA,NA,NA,NA,NA
"2349",619.4306667,NA,NA,NA,NA,NA,NA,NA
"2350",616.6723333,NA,NA,NA,NA,NA,NA,NA
"2351",609.721,NA,NA,NA,NA,NA,NA,NA
"2352",623.7556667,NA,NA,NA,NA,NA,NA,NA
"2353",566.6433333,NA,NA,NA,NA,NA,NA,NA
"2354",600.299,NA,NA,NA,NA,NA,NA,NA
"2355",591.982,NA,NA,NA,NA,NA,NA,NA
"2356",552.1453333,NA,NA,NA,NA,NA,NA,NA
"2357",559.0356667,NA,NA,NA,NA,NA,NA,NA
"2358",640.27,NA,NA,NA,NA,NA,NA,NA
"2359",586.125,NA,NA,NA,NA,NA,NA,NA
"2360",600.5456667,NA,NA,NA,NA,NA,NA,NA
"2361",569.425,NA,NA,NA,NA,NA,NA,NA
"2362",599.6463333,NA,NA,NA,NA,NA,NA,NA
"2363",568.9773333,NA,NA,NA,NA,NA,NA,NA
"2364",596.704,NA,NA,NA,NA,NA,NA,NA
"2365",616.7003333,NA,NA,NA,NA,NA,NA,NA
"2366",575.2853333,NA,NA,NA,NA,NA,NA,NA
"2367",613.5106667,NA,NA,NA,NA,NA,NA,NA
"2368",563.49,NA,NA,NA,NA,NA,NA,NA
"2369",561.603,NA,NA,NA,NA,NA,NA,NA
"2370",567.871,NA,NA,NA,NA,NA,NA,NA
"2371",544.8763333,NA,NA,NA,NA,NA,NA,NA
"2372",517.9173333,NA,NA,NA,NA,NA,NA,NA
"2373",573.0093333,NA,NA,NA,NA,NA,NA,NA
"2374",534.7516667,NA,NA,NA,NA,NA,NA,NA
"2375",508.3183333,NA,NA,NA,NA,NA,NA,NA
"2376",556.7443333,NA,NA,NA,NA,NA,NA,NA
"2377",576.111,NA,NA,NA,NA,NA,NA,NA
"2378",579.668,NA,NA,NA,NA,NA,NA,NA
"2379",600.0666667,NA,NA,NA,NA,NA,NA,NA
"2380",539.393,NA,NA,NA,NA,NA,NA,NA
"2381",606.6606667,NA,NA,NA,NA,NA,NA,NA
"2382",596.477,NA,NA,NA,NA,NA,NA,NA
"2383",575.9266667,NA,NA,NA,NA,NA,NA,NA
"2384",560.9073333,NA,NA,NA,NA,NA,NA,NA
"2385",560.2726667,NA,NA,NA,NA,NA,NA,NA
"2386",571.34,NA,NA,NA,NA,NA,NA,NA
"2387",550.9006667,NA,NA,NA,NA,NA,NA,NA
"2388",568.7343333,NA,NA,NA,NA,NA,NA,NA
"2389",556.941,NA,NA,NA,NA,NA,NA,NA
"2390",570.2396667,NA,NA,NA,NA,NA,NA,NA
"2391",539.8746667,NA,NA,NA,NA,NA,NA,NA
"2392",561.1586667,NA,NA,NA,NA,NA,NA,NA
"2393",577.287,NA,NA,NA,NA,NA,NA,NA
"2394",585.018,NA,NA,NA,NA,NA,NA,NA
"2395",554.3243333,NA,NA,NA,NA,NA,NA,NA
"2396",580.4796667,NA,NA,NA,NA,NA,NA,NA
"2397",556.461,NA,NA,NA,NA,NA,NA,NA
"2398",535.6693333,NA,NA,NA,NA,NA,NA,NA
"2399",560.6036667,NA,NA,NA,NA,NA,NA,NA
"2400",566.834,NA,NA,NA,NA,NA,NA,NA
"2401",567.4503333,NA,NA,NA,NA,NA,NA,NA
"2402",599.407,NA,NA,NA,NA,NA,NA,NA
"2403",546.5786667,NA,NA,NA,NA,NA,NA,NA
"2404",554.776,NA,NA,NA,NA,NA,NA,NA
"2405",551.7333333,NA,NA,NA,NA,NA,NA,NA
"2406",549.3033333,NA,NA,NA,NA,NA,NA,NA
"2407",549.249,NA,NA,NA,NA,NA,NA,NA
"2408",529.314,NA,NA,NA,NA,NA,NA,NA
"2409",550.9993333,NA,NA,NA,NA,NA,NA,NA
"2410",570.9046667,NA,NA,NA,NA,NA,NA,NA
"2411",532.5436667,NA,NA,NA,NA,NA,NA,NA
"2412",570.916,NA,NA,NA,NA,NA,NA,NA
"2413",533.1636667,NA,NA,NA,NA,NA,NA,NA
"2414",547.003,NA,NA,NA,NA,NA,NA,NA
"2415",540.102,NA,NA,NA,NA,NA,NA,NA
"2416",537.9323333,NA,NA,NA,NA,NA,NA,NA
"2417",565.4513333,NA,NA,NA,NA,NA,NA,NA
"2418",550.6313333,NA,NA,NA,NA,NA,NA,NA
"2419",536.056,NA,NA,NA,NA,NA,NA,NA
"2420",539.8533333,NA,NA,NA,NA,NA,NA,NA
"2421",556.824,NA,NA,NA,NA,NA,NA,NA
"2422",520.2816667,NA,NA,NA,NA,NA,NA,NA
"2423",540.7896667,NA,NA,NA,NA,NA,NA,NA
"2424",531.9526667,NA,NA,NA,NA,NA,NA,NA
"2425",555.7103333,NA,NA,NA,NA,NA,NA,NA
"2426",581.1626667,NA,NA,NA,NA,NA,NA,NA
"2427",544.3326667,NA,NA,NA,NA,NA,NA,NA
"2428",505.578,NA,NA,NA,NA,NA,NA,NA
"2429",552.4423333,NA,NA,NA,NA,NA,NA,NA
"2430",554.4886667,NA,NA,NA,NA,NA,NA,NA
"2431",558.1406667,NA,NA,NA,NA,NA,NA,NA
"2432",548.331,NA,NA,NA,NA,NA,NA,NA
"2433",570.8506667,NA,NA,NA,NA,NA,NA,NA
"2434",549.5293333,NA,NA,NA,NA,NA,NA,NA
"2435",531.4483333,NA,NA,NA,NA,NA,NA,NA
"2436",526.2206667,NA,NA,NA,NA,NA,NA,NA
"2437",530.3736667,NA,NA,NA,NA,NA,NA,NA
"2438",557.7656667,NA,NA,NA,NA,NA,NA,NA
"2439",562.6973333,NA,NA,NA,NA,NA,NA,NA
"2440",554.8316667,NA,NA,NA,NA,NA,NA,NA
"2441",549.4866667,NA,NA,NA,NA,NA,NA,NA
"2442",526.068,NA,NA,NA,NA,NA,NA,NA
"2443",559.323,NA,NA,NA,NA,NA,NA,NA
"2444",541.7056667,NA,NA,NA,NA,NA,NA,NA
"2445",547.5563333,NA,NA,NA,NA,NA,NA,NA
"2446",514.7626667,NA,NA,NA,NA,NA,NA,NA
"2447",535.1583333,NA,NA,NA,NA,NA,NA,NA
"2448",536.6746667,NA,NA,NA,NA,NA,NA,NA
"2449",543.0723333,NA,NA,NA,NA,NA,NA,NA
"2450",489.1203333,NA,NA,NA,NA,NA,NA,NA
"2451",542.5826667,NA,NA,NA,NA,NA,NA,NA
"2452",533.375,NA,NA,NA,NA,NA,NA,NA
"2453",516.0863333,NA,NA,NA,NA,NA,NA,NA
"2454",596.117,NA,NA,NA,NA,NA,NA,NA
"2455",552.5496667,NA,NA,NA,NA,NA,NA,NA
"2456",559.9486667,NA,NA,NA,NA,NA,NA,NA
"2457",521.6223333,NA,NA,NA,NA,NA,NA,NA
"2458",532.639,NA,NA,NA,NA,NA,NA,NA
"2459",546.3763333,NA,NA,NA,NA,NA,NA,NA
"2460",503.3933333,NA,NA,NA,NA,NA,NA,NA
"2461",494.2966667,NA,NA,NA,NA,NA,NA,NA
"2462",510.0766667,NA,NA,NA,NA,NA,NA,NA
"2463",488.394,NA,NA,NA,NA,NA,NA,NA
"2464",494.4166667,NA,NA,NA,NA,NA,NA,NA
"2465",517.2036667,NA,NA,NA,NA,NA,NA,NA
"2466",507.225,NA,NA,NA,NA,NA,NA,NA
"2467",533.412,NA,NA,NA,NA,NA,NA,NA
"2468",565.6276667,NA,NA,NA,NA,NA,NA,NA
"2469",558.9943333,NA,NA,NA,NA,NA,NA,NA
"2470",553.2113333,NA,NA,NA,NA,NA,NA,NA
"2471",480.2586667,NA,NA,NA,NA,NA,NA,NA
"2472",511.7103333,NA,NA,NA,NA,NA,NA,NA
"2473",535.8493333,NA,NA,NA,NA,NA,NA,NA
"2474",510.813,NA,NA,NA,NA,NA,NA,NA
"2475",474.5173333,NA,NA,NA,NA,NA,NA,NA
"2476",532.537,NA,NA,NA,NA,NA,NA,NA
"2477",507.6583333,NA,NA,NA,NA,NA,NA,NA
"2478",507.7906667,NA,NA,NA,NA,NA,NA,NA
"2479",517.3493333,NA,NA,NA,NA,NA,NA,NA
"2480",561.514,NA,NA,NA,NA,NA,NA,NA
"2481",492.26,NA,NA,NA,NA,NA,NA,NA
"2482",539.1856667,NA,NA,NA,NA,NA,NA,NA
"2483",522.9436667,NA,NA,NA,NA,NA,NA,NA
"2484",534.623,NA,NA,NA,NA,NA,NA,NA
"2485",540.0603333,NA,NA,NA,NA,NA,NA,NA
"2486",516.1756667,NA,NA,NA,NA,NA,NA,NA
"2487",499.627,NA,NA,NA,NA,NA,NA,NA
"2488",525.0196667,NA,NA,NA,NA,NA,NA,NA
"2489",522.525,NA,NA,NA,NA,NA,NA,NA
"2490",488.7933333,NA,NA,NA,NA,NA,NA,NA
"2491",525.2323333,NA,NA,NA,NA,NA,NA,NA
"2492",520.8883333,NA,NA,NA,NA,NA,NA,NA
"2493",516.898,NA,NA,NA,NA,NA,NA,NA
"2494",522.6623333,NA,NA,NA,NA,NA,NA,NA
"2495",506.2016667,NA,NA,NA,NA,NA,NA,NA
"2496",506.0723333,NA,NA,NA,NA,NA,NA,NA
"2497",524.318,NA,NA,NA,NA,NA,NA,NA
"2498",538.5903333,NA,NA,NA,NA,NA,NA,NA
"2499",487.0186667,NA,NA,NA,NA,NA,NA,NA
"2500",498.0053333,NA,NA,NA,NA,NA,NA,NA
"2501",514.7026667,NA,NA,NA,NA,NA,NA,NA
"2502",543.4606667,NA,NA,NA,NA,NA,NA,NA
"2503",514.6376667,NA,NA,NA,NA,NA,NA,NA
"2504",493.6976667,NA,NA,NA,NA,NA,NA,NA
"2505",525.0166667,NA,NA,NA,NA,NA,NA,NA
"2506",507.7056667,NA,NA,NA,NA,NA,NA,NA
"2507",505.754,NA,NA,NA,NA,NA,NA,NA
"2508",533.7226667,NA,NA,NA,NA,NA,NA,NA
"2509",524.502,NA,NA,NA,NA,NA,NA,NA
"2510",516.8053333,NA,NA,NA,NA,NA,NA,NA
"2511",485.483,NA,NA,NA,NA,NA,NA,NA
"2512",529.279,NA,NA,NA,NA,NA,NA,NA
"2513",510.5726667,NA,NA,NA,NA,NA,NA,NA
"2514",517.9556667,NA,NA,NA,NA,NA,NA,NA
"2515",510.15,NA,NA,NA,NA,NA,NA,NA
"2516",511.3896667,NA,NA,NA,NA,NA,NA,NA
"2517",499.5536667,NA,NA,NA,NA,NA,NA,NA
"2518",522.6216667,NA,NA,NA,NA,NA,NA,NA
"2519",518.6713333,NA,NA,NA,NA,NA,NA,NA
"2520",531.3666667,NA,NA,NA,NA,NA,NA,NA
"2521",521.069,NA,NA,NA,NA,NA,NA,NA
"2522",521.57,NA,NA,NA,NA,NA,NA,NA
"2523",495.1646667,NA,NA,NA,NA,NA,NA,NA
"2524",508.2233333,NA,NA,NA,NA,NA,NA,NA
"2525",511.8616667,NA,NA,NA,NA,NA,NA,NA
"2526",501.6126667,NA,NA,NA,NA,NA,NA,NA
"2527",510.721,NA,NA,NA,NA,NA,NA,NA
"2528",504.752,NA,NA,NA,NA,NA,NA,NA
"2529",497.332,NA,NA,NA,NA,NA,NA,NA
"2530",505.76,NA,NA,NA,NA,NA,NA,NA
"2531",480.6313333,NA,NA,NA,NA,NA,NA,NA
"2532",503.6486667,NA,NA,NA,NA,NA,NA,NA
"2533",510.775,NA,NA,NA,NA,NA,NA,NA
"2534",494.0053333,NA,NA,NA,NA,NA,NA,NA
"2535",491.139,NA,NA,NA,NA,NA,NA,NA
"2536",496.1856667,NA,NA,NA,NA,NA,NA,NA
"2537",501.3916667,NA,NA,NA,NA,NA,NA,NA
"2538",496.652,NA,NA,NA,NA,NA,NA,NA
"2539",507.748,NA,NA,NA,NA,NA,NA,NA
"2540",514.028,NA,NA,NA,NA,NA,NA,NA
"2541",512.363,NA,NA,NA,NA,NA,NA,NA
"2542",476.902,NA,NA,NA,NA,NA,NA,NA
"2543",494.0413333,NA,NA,NA,NA,NA,NA,NA
"2544",530.203,NA,NA,NA,NA,NA,NA,NA
"2545",512.467,NA,NA,NA,NA,NA,NA,NA
"2546",494.7113333,NA,NA,NA,NA,NA,NA,NA
"2547",495.7356667,NA,NA,NA,NA,NA,NA,NA
"2548",501.5186667,NA,NA,NA,NA,NA,NA,NA
"2549",498.642,NA,NA,NA,NA,NA,NA,NA
"2550",505.774,NA,NA,NA,NA,NA,NA,NA
"2551",498.9573333,NA,NA,NA,NA,NA,NA,NA
"2552",503.064,NA,NA,NA,NA,NA,NA,NA
"2553",493.7703333,NA,NA,NA,NA,NA,NA,NA
"2554",497.2393333,NA,NA,NA,NA,NA,NA,NA
"2555",522.0806667,NA,NA,NA,NA,NA,NA,NA
"2556",528.537,NA,NA,NA,NA,NA,NA,NA
"2557",507.675,NA,NA,NA,NA,NA,NA,NA
"2558",505.791,NA,NA,NA,NA,NA,NA,NA
"2559",521.3773333,NA,NA,NA,NA,NA,NA,NA
"2560",521.4476667,NA,NA,NA,NA,NA,NA,NA
"2561",515.2146667,NA,NA,NA,NA,NA,NA,NA
"2562",470.1243333,NA,NA,NA,NA,NA,NA,NA
"2563",500.2143333,NA,NA,NA,NA,NA,NA,NA
"2564",500.903,NA,NA,NA,NA,NA,NA,NA
"2565",490.379,NA,NA,NA,NA,NA,NA,NA
"2566",488.349,NA,NA,NA,NA,NA,NA,NA
"2567",486.125,NA,NA,NA,NA,NA,NA,NA
"2568",490.0753333,NA,NA,NA,NA,NA,NA,NA
"2569",480.867,NA,NA,NA,NA,NA,NA,NA
"2570",502.0233333,NA,NA,NA,NA,NA,NA,NA
"2571",485.6203333,NA,NA,NA,NA,NA,NA,NA
"2572",486.1523333,NA,NA,NA,NA,NA,NA,NA
"2573",488.611,NA,NA,NA,NA,NA,NA,NA
"2574",456.8896667,NA,NA,NA,NA,NA,NA,NA
"2575",483.738,NA,NA,NA,NA,NA,NA,NA
"2576",495.5116667,NA,NA,NA,NA,NA,NA,NA
"2577",488.9643333,NA,NA,NA,NA,NA,NA,NA
"2578",469.139,NA,NA,NA,NA,NA,NA,NA
"2579",482.5113333,NA,NA,NA,NA,NA,NA,NA
"2580",513.015,NA,NA,NA,NA,NA,NA,NA
"2581",481.914,NA,NA,NA,NA,NA,NA,NA
"2582",524.1213333,NA,NA,NA,NA,NA,NA,NA
"2583",508.8326667,NA,NA,NA,NA,NA,NA,NA
"2584",486.098,NA,NA,NA,NA,NA,NA,NA
"2585",507.6743333,NA,NA,NA,NA,NA,NA,NA
"2586",489.445,NA,NA,NA,NA,NA,NA,NA
"2587",499.701,NA,NA,NA,NA,NA,NA,NA
"2588",465.126,NA,NA,NA,NA,NA,NA,NA
"2589",492.8506667,NA,NA,NA,NA,NA,NA,NA
"2590",476.6706667,NA,NA,NA,NA,NA,NA,NA
"2591",481.8193333,NA,NA,NA,NA,NA,NA,NA
"2592",492.1556667,NA,NA,NA,NA,NA,NA,NA
"2593",496.534,NA,NA,NA,NA,NA,NA,NA
"2594",458.1166667,NA,NA,NA,NA,NA,NA,NA
"2595",460.9523333,NA,NA,NA,NA,NA,NA,NA
"2596",474.557,NA,NA,NA,NA,NA,NA,NA
"2597",489.962,NA,NA,NA,NA,NA,NA,NA
"2598",490.5696667,NA,NA,NA,NA,NA,NA,NA
"2599",512.2133333,NA,NA,NA,NA,NA,NA,NA
"2600",488.6296667,NA,NA,NA,NA,NA,NA,NA
"2601",502.126,NA,NA,NA,NA,NA,NA,NA
"2602",481.1256667,NA,NA,NA,NA,NA,NA,NA
"2603",486.0983333,NA,NA,NA,NA,NA,NA,NA
"2604",482.472,NA,NA,NA,NA,NA,NA,NA
"2605",467.1213333,NA,NA,NA,NA,NA,NA,NA
"2606",494.28,NA,NA,NA,NA,NA,NA,NA
"2607",482.9163333,NA,NA,NA,NA,NA,NA,NA
"2608",498.9053333,NA,NA,NA,NA,NA,NA,NA
"2609",506.0983333,NA,NA,NA,NA,NA,NA,NA
"2610",480.8223333,NA,NA,NA,NA,NA,NA,NA
"2611",493.3176667,NA,NA,NA,NA,NA,NA,NA
"2612",493.1536667,NA,NA,NA,NA,NA,NA,NA
"2613",520.1646667,NA,NA,NA,NA,NA,NA,NA
"2614",492.88,NA,NA,NA,NA,NA,NA,NA
"2615",478.4013333,NA,NA,NA,NA,NA,NA,NA
"2616",502.2356667,NA,NA,NA,NA,NA,NA,NA
"2617",492.111,NA,NA,NA,NA,NA,NA,NA
"2618",465.0106667,NA,NA,NA,NA,NA,NA,NA
"2619",492.407,NA,NA,NA,NA,NA,NA,NA
"2620",498.356,NA,NA,NA,NA,NA,NA,NA
"2621",515.2453333,NA,NA,NA,NA,NA,NA,NA
"2622",456.4243333,NA,NA,NA,NA,NA,NA,NA
"2623",467.1916667,NA,NA,NA,NA,NA,NA,NA
"2624",484.9873333,NA,NA,NA,NA,NA,NA,NA
"2625",464.8256667,NA,NA,NA,NA,NA,NA,NA
"2626",499.91,NA,NA,NA,NA,NA,NA,NA
"2627",489.7193333,NA,NA,NA,NA,NA,NA,NA
"2628",493.7466667,NA,NA,NA,NA,NA,NA,NA
"2629",499.078,NA,NA,NA,NA,NA,NA,NA
"2630",447.9626667,NA,NA,NA,NA,NA,NA,NA
"2631",481.9023333,NA,NA,NA,NA,NA,NA,NA
"2632",469.6563333,NA,NA,NA,NA,NA,NA,NA
"2633",489.5496667,NA,NA,NA,NA,NA,NA,NA
"2634",508.007,NA,NA,NA,NA,NA,NA,NA
"2635",446.0496667,NA,NA,NA,NA,NA,NA,NA
"2636",461.2613333,NA,NA,NA,NA,NA,NA,NA
"2637",471.6,NA,NA,NA,NA,NA,NA,NA
"2638",483.085,NA,NA,NA,NA,NA,NA,NA
"2639",484.4133333,NA,NA,NA,NA,NA,NA,NA
"2640",482.9523333,NA,NA,NA,NA,NA,NA,NA
"2641",488.4706667,NA,NA,NA,NA,NA,NA,NA
"2642",491.5493333,NA,NA,NA,NA,NA,NA,NA
"2643",471.4116667,NA,NA,NA,NA,NA,NA,NA
"2644",474.8766667,NA,NA,NA,NA,NA,NA,NA
"2645",488.2213333,NA,NA,NA,NA,NA,NA,NA
"2646",496.989,NA,NA,NA,NA,NA,NA,NA
"2647",485.253,NA,NA,NA,NA,NA,NA,NA
"2648",497.577,NA,NA,NA,NA,NA,NA,NA
"2649",474.471,NA,NA,NA,NA,NA,NA,NA
"2650",452.1373333,NA,NA,NA,NA,NA,NA,NA
"2651",429.8786667,NA,NA,NA,NA,NA,NA,NA
"2652",475.523,NA,NA,NA,NA,NA,NA,NA
"2653",463.1223333,NA,NA,NA,NA,NA,NA,NA
